<<<<<<< HEAD
<<<<<<< HEAD
2023-09-25 11:48:50 ------- Simulation started
2023-09-25 11:48:50 ------- The ship landed at Coordinate[x=6, y=6]
2023-09-25 11:48:50 ------- STEP: 0, EVENT: The rover has been deployed, UNIT: rover-1,POSITION [7,5]
2023-09-26 14:27:21 ------- STEP: 56, EVENT: SCAN, UNIT: rover-1,POSITION [2,0]
2023-09-26 14:27:21 ------- STEP: 57, EVENT: POSITION, UNIT: rover-1,POSITION [3,1]
2023-09-26 14:27:21 ------- STEP: 57, EVENT: SCAN, UNIT: rover-1,POSITION [3,1]
2023-09-26 14:27:21 ------- STEP: 58, EVENT: POSITION, UNIT: rover-1,POSITION [2,0]
2023-09-26 14:27:21 ------- STEP: 58, EVENT: SCAN, UNIT: rover-1,POSITION [2,0]
2023-09-26 14:27:21 ------- STEP: 59, EVENT: POSITION, UNIT: rover-1,POSITION [1,1]
2023-09-26 14:27:21 ------- STEP: 59, EVENT: SCAN, UNIT: rover-1,POSITION [1,1]
2023-09-26 14:27:21 ------- STEP: 60, EVENT: POSITION, UNIT: rover-1,POSITION [0,2]
2023-09-26 14:27:21 ------- STEP: 60, EVENT: SCAN, UNIT: rover-1,POSITION [0,2]
2023-09-26 14:27:21 ------- STEP: 61, EVENT: POSITION, UNIT: rover-1,POSITION [0,1]
2023-09-26 14:27:21 ------- STEP: 61, EVENT: SCAN, UNIT: rover-1,POSITION [0,1]
2023-09-26 14:27:21 ------- STEP: 62, EVENT: POSITION, UNIT: rover-1,POSITION [1,1]
2023-09-26 14:27:21 ------- STEP: 62, EVENT: SCAN, UNIT: rover-1,POSITION [1,1]
2023-09-26 14:27:21 ------- STEP: 63, EVENT: POSITION, UNIT: rover-1,POSITION [1,0]
2023-09-26 14:27:21 ------- STEP: 63, EVENT: SCAN, UNIT: rover-1,POSITION [1,0]
2023-09-26 14:27:21 ------- STEP: 64, EVENT: POSITION, UNIT: rover-1,POSITION [2,1]
2023-09-26 14:27:21 ------- STEP: 64, EVENT: SCAN, UNIT: rover-1,POSITION [2,1]
2023-09-26 14:27:21 ------- STEP: 65, EVENT: POSITION, UNIT: rover-1,POSITION [3,2]
2023-09-26 14:27:21 ------- STEP: 65, EVENT: SCAN, UNIT: rover-1,POSITION [3,2]
2023-09-26 14:27:21 ------- STEP: 66, EVENT: POSITION, UNIT: rover-1,POSITION [2,1]
2023-09-26 14:27:21 ------- STEP: 66, EVENT: SCAN, UNIT: rover-1,POSITION [2,1]
2023-09-26 14:27:21 ------- STEP: 67, EVENT: POSITION, UNIT: rover-1,POSITION [2,0]
2023-09-26 14:27:21 ------- STEP: 67, EVENT: SCAN, UNIT: rover-1,POSITION [2,0]
2023-09-26 14:27:21 ------- STEP: 68, EVENT: POSITION, UNIT: rover-1,POSITION [3,0]
2023-09-26 14:27:21 ------- STEP: 68, EVENT: SCAN, UNIT: rover-1,POSITION [3,0]
2023-09-26 14:27:21 ------- STEP: 69, EVENT: POSITION, UNIT: rover-1,POSITION [4,1]
2023-09-26 14:27:21 ------- STEP: 69, EVENT: SCAN, UNIT: rover-1,POSITION [4,1]
2023-09-26 14:27:21 ------- STEP: 70, EVENT: POSITION, UNIT: rover-1,POSITION [4,0]
2023-09-26 14:27:21 ------- STEP: 70, EVENT: SCAN, UNIT: rover-1,POSITION [4,0]
2023-09-26 14:27:21 ------- STEP: 71, EVENT: POSITION, UNIT: rover-1,POSITION [5,1]
2023-09-26 14:27:21 ------- STEP: 71, EVENT: SCAN, UNIT: rover-1,POSITION [5,1]
2023-09-26 14:27:21 ------- STEP: 72, EVENT: POSITION, UNIT: rover-1,POSITION [6,0]
2023-09-26 14:27:21 ------- STEP: 72, EVENT: SCAN, UNIT: rover-1,POSITION [6,0]
2023-09-26 14:27:21 ------- STEP: 73, EVENT: POSITION, UNIT: rover-1,POSITION [7,0]
2023-09-26 14:27:21 ------- STEP: 73, EVENT: SCAN, UNIT: rover-1,POSITION [7,0]
2023-09-26 14:27:21 ------- STEP: 74, EVENT: POSITION, UNIT: rover-1,POSITION [8,0]
2023-09-26 14:27:21 ------- STEP: 74, EVENT: SCAN, UNIT: rover-1,POSITION [8,0]
2023-09-26 14:27:21 ------- STEP: 75, EVENT: POSITION, UNIT: rover-1,POSITION [9,0]
2023-09-26 14:27:21 ------- STEP: 75, EVENT: SCAN, UNIT: rover-1,POSITION [9,0]
2023-09-26 14:27:21 ------- STEP: 76, EVENT: POSITION, UNIT: rover-1,POSITION [10,0]
2023-09-26 14:27:21 ------- STEP: 76, EVENT: SCAN, UNIT: rover-1,POSITION [10,0]
2023-09-26 14:27:21 ------- STEP: 77, EVENT: POSITION, UNIT: rover-1,POSITION [10,1]
2023-09-26 14:27:21 ------- STEP: 77, EVENT: SCAN, UNIT: rover-1,POSITION [10,1]
2023-09-26 14:27:21 ------- STEP: 78, EVENT: POSITION, UNIT: rover-1,POSITION [9,1]
2023-09-26 14:27:21 ------- STEP: 78, EVENT: SCAN, UNIT: rover-1,POSITION [9,1]
2023-09-26 14:27:21 ------- STEP: 79, EVENT: POSITION, UNIT: rover-1,POSITION [8,2]
2023-09-26 14:27:21 ------- STEP: 79, EVENT: SCAN, UNIT: rover-1,POSITION [8,2]
2023-09-26 14:27:21 ------- STEP: 80, EVENT: POSITION, UNIT: rover-1,POSITION [9,3]
2023-09-26 14:27:21 ------- STEP: 80, EVENT: SCAN, UNIT: rover-1,POSITION [9,3]
2023-09-26 14:27:21 ------- STEP: 81, EVENT: POSITION, UNIT: rover-1,POSITION [8,4]
2023-09-26 14:27:21 ------- STEP: 81, EVENT: SCAN, UNIT: rover-1,POSITION [8,4]
2023-09-26 14:27:21 ------- STEP: 82, EVENT: POSITION, UNIT: rover-1,POSITION [8,3]
2023-09-26 14:27:21 ------- STEP: 82, EVENT: SCAN, UNIT: rover-1,POSITION [8,3]
2023-09-26 14:27:21 ------- STEP: 83, EVENT: POSITION, UNIT: rover-1,POSITION [9,4]
2023-09-26 14:27:21 ------- STEP: 83, EVENT: SCAN, UNIT: rover-1,POSITION [9,4]
2023-09-26 14:27:21 ------- STEP: 84, EVENT: POSITION, UNIT: rover-1,POSITION [8,5]
2023-09-26 14:27:21 ------- STEP: 84, EVENT: SCAN, UNIT: rover-1,POSITION [8,5]
2023-09-26 14:27:21 ------- STEP: 85, EVENT: POSITION, UNIT: rover-1,POSITION [9,6]
2023-09-26 14:27:21 ------- STEP: 85, EVENT: SCAN, UNIT: rover-1,POSITION [9,6]
2023-09-26 14:27:21 ------- STEP: 86, EVENT: POSITION, UNIT: rover-1,POSITION [8,6]
2023-09-26 14:27:21 ------- STEP: 86, EVENT: SCAN, UNIT: rover-1,POSITION [8,6]
2023-09-26 14:27:21 ------- STEP: 87, EVENT: POSITION, UNIT: rover-1,POSITION [7,7]
2023-09-26 14:27:21 ------- STEP: 87, EVENT: SCAN, UNIT: rover-1,POSITION [7,7]
2023-09-26 14:27:21 ------- STEP: 88, EVENT: POSITION, UNIT: rover-1,POSITION [6,8]
2023-09-26 14:27:21 ------- STEP: 88, EVENT: SCAN, UNIT: rover-1,POSITION [6,8]
2023-09-26 14:27:21 ------- STEP: 89, EVENT: POSITION, UNIT: rover-1,POSITION [5,9]
2023-09-26 14:27:21 ------- STEP: 89, EVENT: SCAN, UNIT: rover-1,POSITION [5,9]
2023-09-26 14:27:21 ------- STEP: 90, EVENT: POSITION, UNIT: rover-1,POSITION [4,10]
2023-09-26 14:27:21 ------- STEP: 90, EVENT: SCAN, UNIT: rover-1,POSITION [4,10]
2023-09-26 14:27:21 ------- STEP: 91, EVENT: POSITION, UNIT: rover-1,POSITION [3,10]
2023-09-26 14:27:21 ------- STEP: 91, EVENT: SCAN, UNIT: rover-1,POSITION [3,10]
2023-09-26 14:27:21 ------- STEP: 92, EVENT: POSITION, UNIT: rover-1,POSITION [3,11]
2023-09-26 14:27:21 ------- STEP: 92, EVENT: SCAN, UNIT: rover-1,POSITION [3,11]
2023-09-26 14:27:21 ------- STEP: 93, EVENT: POSITION, UNIT: rover-1,POSITION [4,12]
2023-09-26 14:27:21 ------- STEP: 93, EVENT: SCAN, UNIT: rover-1,POSITION [4,12]
2023-09-26 14:27:21 ------- STEP: 94, EVENT: POSITION, UNIT: rover-1,POSITION [3,13]
2023-09-26 14:27:21 ------- STEP: 94, EVENT: SCAN, UNIT: rover-1,POSITION [3,13]
2023-09-26 14:27:21 ------- STEP: 95, EVENT: POSITION, UNIT: rover-1,POSITION [4,14]
2023-09-26 14:27:21 ------- STEP: 95, EVENT: SCAN, UNIT: rover-1,POSITION [4,14]
2023-09-26 14:27:21 ------- STEP: 96, EVENT: POSITION, UNIT: rover-1,POSITION [4,15]
2023-09-26 14:27:21 ------- STEP: 96, EVENT: SCAN, UNIT: rover-1,POSITION [4,15]
2023-09-26 14:27:21 ------- STEP: 97, EVENT: POSITION, UNIT: rover-1,POSITION [3,16]
2023-09-26 14:27:21 ------- STEP: 97, EVENT: SCAN, UNIT: rover-1,POSITION [3,16]
2023-09-26 14:27:21 ------- STEP: 98, EVENT: POSITION, UNIT: rover-1,POSITION [2,17]
2023-09-26 14:27:21 ------- STEP: 98, EVENT: SCAN, UNIT: rover-1,POSITION [2,17]
2023-09-26 14:27:21 ------- STEP: 99, EVENT: POSITION, UNIT: rover-1,POSITION [2,16]
2023-09-26 14:27:21 ------- STEP: 99, EVENT: SCAN, UNIT: rover-1,POSITION [2,16]
2023-09-26 14:27:21 ------- STEP: 100, EVENT: POSITION, UNIT: rover-1,POSITION [2,15]
2023-09-26 14:27:21 ------- STEP: 100, EVENT: SCAN, UNIT: rover-1,POSITION [2,15]
2023-09-26 14:27:21 ------- STEP: 101, EVENT: POSITION, UNIT: rover-1,POSITION [1,15]
2023-09-26 14:27:21 ------- STEP: 101, EVENT: SCAN, UNIT: rover-1,POSITION [1,15]
2023-09-26 14:27:21 ------- STEP: 102, EVENT: POSITION, UNIT: rover-1,POSITION [2,14]
2023-09-26 14:27:21 ------- STEP: 102, EVENT: SCAN, UNIT: rover-1,POSITION [2,14]
2023-09-26 14:27:21 ------- STEP: 103, EVENT: POSITION, UNIT: rover-1,POSITION [1,14]
2023-09-26 14:27:21 ------- STEP: 103, EVENT: SCAN, UNIT: rover-1,POSITION [1,14]
2023-09-26 14:27:21 ------- STEP: 104, EVENT: POSITION, UNIT: rover-1,POSITION [2,13]
2023-09-26 14:27:21 ------- STEP: 104, EVENT: SCAN, UNIT: rover-1,POSITION [2,13]
2023-09-26 14:27:21 ------- STEP: 105, EVENT: POSITION, UNIT: rover-1,POSITION [2,12]
2023-09-26 14:27:21 ------- STEP: 105, EVENT: SCAN, UNIT: rover-1,POSITION [2,12]
2023-09-26 14:27:21 ------- STEP: 106, EVENT: POSITION, UNIT: rover-1,POSITION [1,12]
2023-09-26 14:27:21 ------- STEP: 106, EVENT: SCAN, UNIT: rover-1,POSITION [1,12]
2023-09-26 14:27:21 ------- STEP: 107, EVENT: POSITION, UNIT: rover-1,POSITION [2,11]
2023-09-26 14:27:21 ------- STEP: 107, EVENT: SCAN, UNIT: rover-1,POSITION [2,11]
2023-09-26 14:27:21 ------- STEP: 108, EVENT: POSITION, UNIT: rover-1,POSITION [3,12]
2023-09-26 14:27:21 ------- STEP: 108, EVENT: SCAN, UNIT: rover-1,POSITION [3,12]
2023-09-26 14:27:21 ------- STEP: 109, EVENT: POSITION, UNIT: rover-1,POSITION [4,11]
2023-09-26 14:27:21 ------- STEP: 109, EVENT: SCAN, UNIT: rover-1,POSITION [4,11]
2023-09-26 14:27:21 ------- STEP: 110, EVENT: POSITION, UNIT: rover-1,POSITION [5,11]
2023-09-26 14:27:21 ------- STEP: 110, EVENT: SCAN, UNIT: rover-1,POSITION [5,11]
2023-09-26 14:27:21 ------- STEP: 111, EVENT: POSITION, UNIT: rover-1,POSITION [5,10]
2023-09-26 14:27:21 ------- STEP: 111, EVENT: SCAN, UNIT: rover-1,POSITION [5,10]
2023-09-26 14:27:21 ------- STEP: 112, EVENT: POSITION, UNIT: rover-1,POSITION [6,9]
2023-09-26 14:27:21 ------- STEP: 112, EVENT: SCAN, UNIT: rover-1,POSITION [6,9]
2023-09-26 14:27:21 ------- STEP: 113, EVENT: POSITION, UNIT: rover-1,POSITION [7,8]
2023-09-26 14:27:21 ------- STEP: 113, EVENT: SCAN, UNIT: rover-1,POSITION [7,8]
2023-09-26 14:27:21 ------- STEP: 114, EVENT: POSITION, UNIT: rover-1,POSITION [8,8]
2023-09-26 14:27:21 ------- STEP: 114, EVENT: SCAN, UNIT: rover-1,POSITION [8,8]
2023-09-26 14:27:21 ------- STEP: 115, EVENT: POSITION, UNIT: rover-1,POSITION [7,9]
2023-09-26 14:27:21 ------- STEP: 115, EVENT: SCAN, UNIT: rover-1,POSITION [7,9]
2023-09-26 14:27:21 ------- STEP: 116, EVENT: POSITION, UNIT: rover-1,POSITION [6,10]
2023-09-26 14:27:21 ------- STEP: 116, EVENT: SCAN, UNIT: rover-1,POSITION [6,10]
2023-09-26 14:27:21 ------- STEP: 117, EVENT: POSITION, UNIT: rover-1,POSITION [7,11]
2023-09-26 14:27:21 ------- STEP: 117, EVENT: SCAN, UNIT: rover-1,POSITION [7,11]
2023-09-26 14:27:21 ------- STEP: 118, EVENT: POSITION, UNIT: rover-1,POSITION [6,12]
2023-09-26 14:27:21 ------- STEP: 118, EVENT: SCAN, UNIT: rover-1,POSITION [6,12]
2023-09-26 14:27:21 ------- STEP: 119, EVENT: POSITION, UNIT: rover-1,POSITION [5,12]
2023-09-26 14:27:21 ------- STEP: 119, EVENT: SCAN, UNIT: rover-1,POSITION [5,12]
2023-09-26 14:27:21 ------- STEP: 120, EVENT: POSITION, UNIT: rover-1,POSITION [5,13]
2023-09-26 14:27:21 ------- STEP: 120, EVENT: SCAN, UNIT: rover-1,POSITION [5,13]
2023-09-26 14:27:21 ------- STEP: 121, EVENT: POSITION, UNIT: rover-1,POSITION [4,13]
2023-09-26 14:27:21 ------- STEP: 121, EVENT: SCAN, UNIT: rover-1,POSITION [4,13]
2023-09-26 14:27:21 ------- STEP: 122, EVENT: POSITION, UNIT: rover-1,POSITION [3,14]
2023-09-26 14:27:21 ------- STEP: 122, EVENT: SCAN, UNIT: rover-1,POSITION [3,14]
2023-09-26 14:27:21 ------- STEP: 123, EVENT: POSITION, UNIT: rover-1,POSITION [3,15]
2023-09-26 14:27:21 ------- STEP: 123, EVENT: SCAN, UNIT: rover-1,POSITION [3,15]
2023-09-26 14:27:21 ------- STEP: 124, EVENT: POSITION, UNIT: rover-1,POSITION [4,16]
2023-09-26 14:27:21 ------- STEP: 124, EVENT: SCAN, UNIT: rover-1,POSITION [4,16]
2023-09-26 14:27:21 ------- STEP: 125, EVENT: POSITION, UNIT: rover-1,POSITION [5,15]
2023-09-26 14:27:21 ------- STEP: 125, EVENT: SCAN, UNIT: rover-1,POSITION [5,15]
2023-09-26 14:27:21 ------- STEP: 126, EVENT: POSITION, UNIT: rover-1,POSITION [6,14]
2023-09-26 14:27:21 ------- STEP: 126, EVENT: SCAN, UNIT: rover-1,POSITION [6,14]
2023-09-26 14:27:21 ------- STEP: 127, EVENT: POSITION, UNIT: rover-1,POSITION [7,13]
2023-09-26 14:27:21 ------- STEP: 127, EVENT: SCAN, UNIT: rover-1,POSITION [7,13]
2023-09-26 14:27:21 ------- STEP: 128, EVENT: POSITION, UNIT: rover-1,POSITION [8,13]
2023-09-26 14:27:21 ------- STEP: 128, EVENT: SCAN, UNIT: rover-1,POSITION [8,13]
2023-09-26 14:27:21 ------- STEP: 129, EVENT: POSITION, UNIT: rover-1,POSITION [8,14]
2023-09-26 14:27:21 ------- STEP: 129, EVENT: SCAN, UNIT: rover-1,POSITION [8,14]
2023-09-26 14:27:21 ------- STEP: 130, EVENT: POSITION, UNIT: rover-1,POSITION [9,14]
2023-09-26 14:27:21 ------- STEP: 130, EVENT: SCAN, UNIT: rover-1,POSITION [9,14]
2023-09-26 14:27:21 ------- STEP: 131, EVENT: POSITION, UNIT: rover-1,POSITION [8,15]
2023-09-26 14:27:21 ------- STEP: 131, EVENT: SCAN, UNIT: rover-1,POSITION [8,15]
2023-09-26 14:27:21 ------- STEP: 132, EVENT: POSITION, UNIT: rover-1,POSITION [8,16]
2023-09-26 14:27:21 ------- STEP: 132, EVENT: SCAN, UNIT: rover-1,POSITION [8,16]
2023-09-26 14:27:21 ------- STEP: 133, EVENT: POSITION, UNIT: rover-1,POSITION [7,16]
2023-09-26 14:27:21 ------- STEP: 133, EVENT: SCAN, UNIT: rover-1,POSITION [7,16]
2023-09-26 14:27:21 ------- STEP: 134, EVENT: POSITION, UNIT: rover-1,POSITION [6,17]
2023-09-26 14:27:21 ------- STEP: 134, EVENT: SCAN, UNIT: rover-1,POSITION [6,17]
2023-09-26 14:27:21 ------- STEP: 135, EVENT: POSITION, UNIT: rover-1,POSITION [5,17]
2023-09-26 14:27:21 ------- STEP: 135, EVENT: SCAN, UNIT: rover-1,POSITION [5,17]
2023-09-26 14:27:21 ------- STEP: 136, EVENT: POSITION, UNIT: rover-1,POSITION [5,18]
2023-09-26 14:27:21 ------- STEP: 136, EVENT: SCAN, UNIT: rover-1,POSITION [5,18]
2023-09-26 14:27:21 ------- STEP: 137, EVENT: POSITION, UNIT: rover-1,POSITION [4,17]
2023-09-26 14:27:21 ------- STEP: 137, EVENT: SCAN, UNIT: rover-1,POSITION [4,17]
2023-09-26 14:27:21 ------- STEP: 138, EVENT: POSITION, UNIT: rover-1,POSITION [3,17]
2023-09-26 14:27:21 ------- STEP: 138, EVENT: SCAN, UNIT: rover-1,POSITION [3,17]
2023-09-26 14:27:21 ------- STEP: 139, EVENT: POSITION, UNIT: rover-1,POSITION [2,18]
2023-09-26 14:27:21 ------- STEP: 139, EVENT: SCAN, UNIT: rover-1,POSITION [2,18]
2023-09-26 14:27:21 ------- STEP: 140, EVENT: POSITION, UNIT: rover-1,POSITION [1,18]
2023-09-26 14:27:21 ------- STEP: 140, EVENT: SCAN, UNIT: rover-1,POSITION [1,18]
2023-09-26 14:27:21 ------- STEP: 141, EVENT: POSITION, UNIT: rover-1,POSITION [0,17]
2023-09-26 14:27:21 ------- STEP: 141, EVENT: SCAN, UNIT: rover-1,POSITION [0,17]
2023-09-26 14:27:21 ------- STEP: 142, EVENT: POSITION, UNIT: rover-1,POSITION [0,18]
2023-09-26 14:27:21 ------- STEP: 142, EVENT: SCAN, UNIT: rover-1,POSITION [0,18]
2023-09-26 14:27:21 ------- STEP: 143, EVENT: POSITION, UNIT: rover-1,POSITION [0,19]
2023-09-26 14:27:21 ------- STEP: 143, EVENT: SCAN, UNIT: rover-1,POSITION [0,19]
2023-09-26 14:27:21 ------- STEP: 144, EVENT: POSITION, UNIT: rover-1,POSITION [1,19]
2023-09-26 14:27:21 ------- STEP: 144, EVENT: SCAN, UNIT: rover-1,POSITION [1,19]
2023-09-26 14:27:21 ------- STEP: 145, EVENT: POSITION, UNIT: rover-1,POSITION [0,20]
2023-09-26 14:27:21 ------- STEP: 145, EVENT: SCAN, UNIT: rover-1,POSITION [0,20]
2023-09-26 14:27:21 ------- STEP: 146, EVENT: POSITION, UNIT: rover-1,POSITION [1,21]
2023-09-26 14:27:21 ------- STEP: 146, EVENT: SCAN, UNIT: rover-1,POSITION [1,21]
2023-09-26 14:27:21 ------- STEP: 147, EVENT: POSITION, UNIT: rover-1,POSITION [1,20]
2023-09-26 14:27:21 ------- STEP: 147, EVENT: SCAN, UNIT: rover-1,POSITION [1,20]
2023-09-26 14:27:21 ------- STEP: 148, EVENT: POSITION, UNIT: rover-1,POSITION [2,19]
2023-09-26 14:27:21 ------- STEP: 148, EVENT: SCAN, UNIT: rover-1,POSITION [2,19]
2023-09-26 14:27:21 ------- STEP: 149, EVENT: POSITION, UNIT: rover-1,POSITION [3,18]
2023-09-26 14:27:21 ------- STEP: 149, EVENT: SCAN, UNIT: rover-1,POSITION [3,18]
2023-09-26 14:27:21 ------- STEP: 150, EVENT: POSITION, UNIT: rover-1,POSITION [3,19]
2023-09-26 14:27:21 ------- STEP: 150, EVENT: SCAN, UNIT: rover-1,POSITION [3,19]
2023-09-26 14:27:21 ------- STEP: 151, EVENT: POSITION, UNIT: rover-1,POSITION [3,20]
2023-09-26 14:27:21 ------- STEP: 151, EVENT: SCAN, UNIT: rover-1,POSITION [3,20]
2023-09-26 14:27:21 ------- STEP: 152, EVENT: POSITION, UNIT: rover-1,POSITION [4,19]
2023-09-26 14:27:21 ------- STEP: 152, EVENT: SCAN, UNIT: rover-1,POSITION [4,19]
2023-09-26 14:27:21 ------- STEP: 153, EVENT: POSITION, UNIT: rover-1,POSITION [5,20]
2023-09-26 14:27:21 ------- STEP: 153, EVENT: SCAN, UNIT: rover-1,POSITION [5,20]
2023-09-26 14:27:21 ------- STEP: 154, EVENT: POSITION, UNIT: rover-1,POSITION [5,21]
2023-09-26 14:27:21 ------- STEP: 154, EVENT: SCAN, UNIT: rover-1,POSITION [5,21]
2023-09-26 14:27:21 ------- STEP: 155, EVENT: POSITION, UNIT: rover-1,POSITION [6,21]
2023-09-26 14:27:21 ------- STEP: 155, EVENT: SCAN, UNIT: rover-1,POSITION [6,21]
2023-09-26 14:27:21 ------- STEP: 156, EVENT: POSITION, UNIT: rover-1,POSITION [6,22]
2023-09-26 14:27:21 ------- STEP: 156, EVENT: SCAN, UNIT: rover-1,POSITION [6,22]
2023-09-26 14:27:21 ------- STEP: 157, EVENT: POSITION, UNIT: rover-1,POSITION [5,22]
2023-09-26 14:27:21 ------- STEP: 157, EVENT: SCAN, UNIT: rover-1,POSITION [5,22]
2023-09-26 14:27:21 ------- STEP: 158, EVENT: POSITION, UNIT: rover-1,POSITION [5,23]
2023-09-26 14:27:21 ------- STEP: 158, EVENT: SCAN, UNIT: rover-1,POSITION [5,23]
2023-09-26 14:27:21 ------- STEP: 159, EVENT: POSITION, UNIT: rover-1,POSITION [6,23]
2023-09-26 14:27:21 ------- STEP: 159, EVENT: SCAN, UNIT: rover-1,POSITION [6,23]
2023-09-26 14:27:21 ------- STEP: 160, EVENT: POSITION, UNIT: rover-1,POSITION [7,24]
2023-09-26 14:27:21 ------- STEP: 160, EVENT: SCAN, UNIT: rover-1,POSITION [7,24]
2023-09-26 14:27:21 ------- STEP: 161, EVENT: POSITION, UNIT: rover-1,POSITION [8,24]
2023-09-26 14:27:21 ------- STEP: 161, EVENT: SCAN, UNIT: rover-1,POSITION [8,24]
2023-09-26 14:27:21 ------- STEP: 162, EVENT: POSITION, UNIT: rover-1,POSITION [9,24]
2023-09-26 14:27:21 ------- STEP: 162, EVENT: SCAN, UNIT: rover-1,POSITION [9,24]
2023-09-26 14:27:21 ------- STEP: 163, EVENT: POSITION, UNIT: rover-1,POSITION [10,25]
2023-09-26 14:27:21 ------- STEP: 163, EVENT: SCAN, UNIT: rover-1,POSITION [10,25]
2023-09-26 14:27:21 ------- STEP: 164, EVENT: POSITION, UNIT: rover-1,POSITION [10,26]
2023-09-26 14:27:21 ------- STEP: 164, EVENT: SCAN, UNIT: rover-1,POSITION [10,26]
2023-09-26 14:27:21 ------- STEP: 165, EVENT: POSITION, UNIT: rover-1,POSITION [11,25]
2023-09-26 14:27:21 ------- STEP: 165, EVENT: SCAN, UNIT: rover-1,POSITION [11,25]
2023-09-26 14:27:21 ------- STEP: 166, EVENT: POSITION, UNIT: rover-1,POSITION [12,24]
2023-09-26 14:27:21 ------- STEP: 166, EVENT: SCAN, UNIT: rover-1,POSITION [12,24]
2023-09-26 14:27:21 ------- STEP: 167, EVENT: POSITION, UNIT: rover-1,POSITION [12,25]
2023-09-26 14:27:21 ------- STEP: 167, EVENT: SCAN, UNIT: rover-1,POSITION [12,25]
2023-09-26 14:27:21 ------- STEP: 168, EVENT: POSITION, UNIT: rover-1,POSITION [11,24]
2023-09-26 14:27:21 ------- STEP: 168, EVENT: SCAN, UNIT: rover-1,POSITION [11,24]
2023-09-26 14:27:21 ------- STEP: 169, EVENT: POSITION, UNIT: rover-1,POSITION [11,23]
2023-09-26 14:27:21 ------- STEP: 169, EVENT: SCAN, UNIT: rover-1,POSITION [11,23]
2023-09-26 14:27:21 ------- STEP: 170, EVENT: POSITION, UNIT: rover-1,POSITION [10,23]
2023-09-26 14:27:21 ------- STEP: 170, EVENT: SCAN, UNIT: rover-1,POSITION [10,23]
2023-09-26 14:27:21 ------- STEP: 171, EVENT: POSITION, UNIT: rover-1,POSITION [9,23]
2023-09-26 14:27:21 ------- STEP: 171, EVENT: SCAN, UNIT: rover-1,POSITION [9,23]
2023-09-26 14:27:21 ------- STEP: 172, EVENT: POSITION, UNIT: rover-1,POSITION [10,22]
2023-09-26 14:27:21 ------- STEP: 172, EVENT: SCAN, UNIT: rover-1,POSITION [10,22]
2023-09-26 14:27:21 ------- STEP: 173, EVENT: POSITION, UNIT: rover-1,POSITION [9,22]
2023-09-26 14:27:21 ------- STEP: 173, EVENT: SCAN, UNIT: rover-1,POSITION [9,22]
2023-09-26 14:27:21 ------- STEP: 174, EVENT: POSITION, UNIT: rover-1,POSITION [8,22]
2023-09-26 14:27:21 ------- STEP: 174, EVENT: SCAN, UNIT: rover-1,POSITION [8,22]
2023-09-26 14:27:21 ------- STEP: 175, EVENT: POSITION, UNIT: rover-1,POSITION [8,21]
2023-09-26 14:27:21 ------- STEP: 175, EVENT: SCAN, UNIT: rover-1,POSITION [8,21]
2023-09-26 14:27:21 ------- STEP: 176, EVENT: POSITION, UNIT: rover-1,POSITION [7,20]
2023-09-26 14:27:21 ------- STEP: 176, EVENT: SCAN, UNIT: rover-1,POSITION [7,20]
2023-09-26 14:27:21 ------- STEP: 177, EVENT: POSITION, UNIT: rover-1,POSITION [6,20]
2023-09-26 14:27:21 ------- STEP: 177, EVENT: SCAN, UNIT: rover-1,POSITION [6,20]
2023-09-26 14:27:21 ------- STEP: 178, EVENT: POSITION, UNIT: rover-1,POSITION [5,19]
2023-09-26 14:27:21 ------- STEP: 178, EVENT: SCAN, UNIT: rover-1,POSITION [5,19]
2023-09-26 14:27:21 ------- STEP: 179, EVENT: POSITION, UNIT: rover-1,POSITION [6,19]
2023-09-26 14:27:21 ------- STEP: 179, EVENT: SCAN, UNIT: rover-1,POSITION [6,19]
2023-09-26 14:27:21 ------- STEP: 180, EVENT: POSITION, UNIT: rover-1,POSITION [7,18]
2023-09-26 14:27:21 ------- STEP: 180, EVENT: SCAN, UNIT: rover-1,POSITION [7,18]
2023-09-26 14:27:21 ------- STEP: 181, EVENT: POSITION, UNIT: rover-1,POSITION [8,18]
2023-09-26 14:27:21 ------- STEP: 181, EVENT: SCAN, UNIT: rover-1,POSITION [8,18]
2023-09-26 14:27:21 ------- STEP: 182, EVENT: POSITION, UNIT: rover-1,POSITION [9,18]
2023-09-26 14:27:21 ------- STEP: 182, EVENT: SCAN, UNIT: rover-1,POSITION [9,18]
2023-09-26 14:27:21 ------- STEP: 183, EVENT: POSITION, UNIT: rover-1,POSITION [10,17]
2023-09-26 14:27:21 ------- STEP: 183, EVENT: SCAN, UNIT: rover-1,POSITION [10,17]
2023-09-26 14:27:21 ------- STEP: 184, EVENT: POSITION, UNIT: rover-1,POSITION [11,18]
2023-09-26 14:27:21 ------- STEP: 184, EVENT: SCAN, UNIT: rover-1,POSITION [11,18]
2023-09-26 14:27:21 ------- STEP: 185, EVENT: POSITION, UNIT: rover-1,POSITION [10,18]
2023-09-26 14:27:21 ------- STEP: 185, EVENT: SCAN, UNIT: rover-1,POSITION [10,18]
2023-09-26 14:27:21 ------- STEP: 186, EVENT: POSITION, UNIT: rover-1,POSITION [9,17]
2023-09-26 14:27:21 ------- STEP: 186, EVENT: SCAN, UNIT: rover-1,POSITION [9,17]
